Course ID,Offer Nbr,Term,Session,Section,Crse Attr,CrsAtr Val,Term.1,Subject,Catalog Nbr,title,subject,course
18750,1,2360,1,5,HU,HU,2360,AMCULT,204,Am Cult Thms,AMCUL,AMCUL 204
18750,1,2360,1,2,HU,HU,2360,AMCULT,204,Am Cult Thms,AMCUL,AMCUL 204
18750,1,2360,1,8,HU,HU,2360,AMCULT,204,Am Cult Thms,AMCUL,AMCUL 204
18750,1,2360,1,4,HU,HU,2360,AMCULT,204,Am Cult Thms,AMCUL,AMCUL 204
18750,1,2360,1,1,HU,HU,2360,AMCULT,204,Am Cult Thms,AMCUL,AMCUL 204
18750,1,2360,1,3,HU,HU,2360,AMCULT,204,Am Cult Thms,AMCUL,AMCUL 204
17284,1,2360,1,4,HU,HU,2360,AMCULT,205,Amer Cultures,AMCUL,AMCUL 205
17284,1,2360,1,3,HU,HU,2360,AMCULT,205,Amer Cultures,AMCUL,AMCUL 205
17284,1,2360,1,2,HU,HU,2360,AMCULT,205,Amer Cultures,AMCUL,AMCUL 205
17284,1,2360,1,1,HU,HU,2360,AMCULT,205,Amer Cultures,AMCUL,AMCUL 205
49164,1,2360,1,6,HU,HU,2360,AMCULT,212,Motor Nation,AMCUL,AMCUL 212
49164,1,2360,1,7,HU,HU,2360,AMCULT,212,Motor Nation,AMCUL,AMCUL 212
49164,1,2360,1,4,HU,HU,2360,AMCULT,212,Motor Nation,AMCUL,AMCUL 212
49164,1,2360,1,5,HU,HU,2360,AMCULT,212,Motor Nation,AMCUL,AMCUL 212
49164,1,2360,1,1,HU,HU,2360,AMCULT,212,Motor Nation,AMCUL,AMCUL 212
49164,1,2360,1,3,HU,HU,2360,AMCULT,212,Motor Nation,AMCUL,AMCUL 212
49164,1,2360,1,2,HU,HU,2360,AMCULT,212,Motor Nation,AMCUL,AMCUL 212
18526,1,2360,1,3,HU,HU,2360,AMCULT,214,Asian/Pacif Amer St,AMCUL,AMCUL 214
18526,1,2360,1,4,HU,HU,2360,AMCULT,214,Asian/Pacif Amer St,AMCUL,AMCUL 214
18526,1,2360,1,7,HU,HU,2360,AMCULT,214,Asian/Pacif Amer St,AMCUL,AMCUL 214
18526,1,2360,1,6,HU,HU,2360,AMCULT,214,Asian/Pacif Amer St,AMCUL,AMCUL 214
18526,1,2360,1,5,HU,HU,2360,AMCULT,214,Asian/Pacif Amer St,AMCUL,AMCUL 214
18526,1,2360,1,1,HU,HU,2360,AMCULT,214,Asian/Pacif Amer St,AMCUL,AMCUL 214
18526,1,2360,1,2,HU,HU,2360,AMCULT,214,Asian/Pacif Amer St,AMCUL,AMCUL 214
42269,1,2360,1,2,HU,HU,2360,AMCULT,215,Intro Arab-Amer Std,AMCUL,AMCUL 215
42269,1,2360,1,7,HU,HU,2360,AMCULT,215,Intro Arab-Amer Std,AMCUL,AMCUL 215
42269,1,2360,1,1,HU,HU,2360,AMCULT,215,Intro Arab-Amer Std,AMCUL,AMCUL 215
42269,1,2360,1,4,HU,HU,2360,AMCULT,215,Intro Arab-Amer Std,AMCUL,AMCUL 215
42269,1,2360,1,6,HU,HU,2360,AMCULT,215,Intro Arab-Amer Std,AMCUL,AMCUL 215
42269,1,2360,1,5,HU,HU,2360,AMCULT,215,Intro Arab-Amer Std,AMCUL,AMCUL 215
42269,1,2360,1,3,HU,HU,2360,AMCULT,215,Intro Arab-Amer Std,AMCUL,AMCUL 215
45392,1,2360,1,1,HU,HU,2360,AMCULT,216,American Muslims,AMCUL,AMCUL 216
18529,1,2360,1,1,HU,HU,2360,AMCULT,217,Nat Amer Std,AMCUL,AMCUL 217
45884,1,2360,1,2,HU,HU,2360,AMCULT,225,"Space, Story, Self",AMCUL,AMCUL 225
45884,1,2360,1,3,HU,HU,2360,AMCULT,225,"Space, Story, Self",AMCUL,AMCUL 225
45884,1,2360,1,1,HU,HU,2360,AMCULT,225,"Space, Story, Self",AMCUL,AMCUL 225
45884,1,2360,1,4,HU,HU,2360,AMCULT,225,"Space, Story, Self",AMCUL,AMCUL 225
45286,1,2360,1,1,HU,HU,2360,AMCULT,232,Nat Amer Lit,AMCUL,AMCUL 232
1482,1,2360,1,14,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,13,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,19,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,18,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,17,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,22,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,1,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,2,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,3,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,6,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,12,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,7,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,8,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,9,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,16,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,10,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,21,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,15,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,11,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,4,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,5,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
1482,1,2360,1,20,HU,HU,2360,AMCULT,240,Int Womn Gndr Stdy,AMCUL,AMCUL 240
41605,2,2360,1,1,HU,HU,2360,AMCULT,244,Am Cent Art1893-1968,AMCUL,AMCUL 244
13937,1,2360,1,2,HU,HU,2360,AMCULT,270,Amer Religion,AMCUL,AMCUL 270
13937,1,2360,1,1,HU,HU,2360,AMCULT,270,Amer Religion,AMCUL,AMCUL 270
13937,1,2360,1,4,HU,HU,2360,AMCULT,270,Amer Religion,AMCUL,AMCUL 270
13937,1,2360,1,3,HU,HU,2360,AMCULT,270,Amer Religion,AMCUL,AMCUL 270
49171,2,2360,1,1,HU,HU,2360,AMCULT,277,US-Korea Relations,AMCUL,AMCUL 277
49171,2,2360,1,2,HU,HU,2360,AMCULT,277,US-Korea Relations,AMCUL,AMCUL 277
49171,2,2360,1,3,HU,HU,2360,AMCULT,277,US-Korea Relations,AMCUL,AMCUL 277
10532,1,2360,1,2,HU,HU,2360,AMCULT,301,Topics Amer Culture,AMCUL,AMCUL 301
14992,1,2360,1,1,HU,HU,2360,AMCULT,311,American Culture/HU,AMCUL,AMCUL 311
14992,1,2360,1,10,HU,HU,2360,AMCULT,311,American Culture/HU,AMCUL,AMCUL 311
14992,1,2360,1,9,HU,HU,2360,AMCULT,311,American Culture/HU,AMCUL,AMCUL 311
14992,1,2360,1,12,HU,HU,2360,AMCULT,311,American Culture/HU,AMCUL,AMCUL 311
14992,1,2360,1,6,HU,HU,2360,AMCULT,311,American Culture/HU,AMCUL,AMCUL 311
14992,1,2360,1,11,HU,HU,2360,AMCULT,311,American Culture/HU,AMCUL,AMCUL 311
14992,1,2360,1,8,HU,HU,2360,AMCULT,311,American Culture/HU,AMCUL,AMCUL 311
14992,1,2360,1,4,HU,HU,2360,AMCULT,311,American Culture/HU,AMCUL,AMCUL 311
14992,1,2360,1,7,HU,HU,2360,AMCULT,311,American Culture/HU,AMCUL,AMCUL 311
14992,1,2360,1,5,HU,HU,2360,AMCULT,311,American Culture/HU,AMCUL,AMCUL 311
14992,1,2360,1,2,HU,HU,2360,AMCULT,311,American Culture/HU,AMCUL,AMCUL 311
14992,1,2360,1,3,HU,HU,2360,AMCULT,311,American Culture/HU,AMCUL,AMCUL 311
18753,1,2360,1,1,HU,HU,2360,AMCULT,324,Asian-Am Lit,AMCUL,AMCUL 324
18754,1,2360,1,1,HU,HU,2360,AMCULT,328,Native Am Lit,AMCUL,AMCUL 328
46511,1,2360,1,1,HU,HU,2360,AMCULT,333,Green Indigeneity,AMCUL,AMCUL 333
46936,2,2360,1,1,HU,HU,2360,AMCULT,346,Media Matter,AMCUL,AMCUL 346
47687,1,2360,1,1,HU,HU,2360,AMCULT,359,South Asian Diaspora,AMCUL,AMCUL 359
45216,1,2360,1,2,HU,HU,2360,AMCULT,366,Sexuality/US Pop Cul,AMCUL,AMCUL 366
45216,1,2360,1,1,HU,HU,2360,AMCULT,366,Sexuality/US Pop Cul,AMCUL,AMCUL 366
5443,3,2360,1,1,HU,HU,2360,AMCULT,371,Sex & Gender US Hist,AMCUL,AMCUL 371
19294,1,2360,1,1,HU,HU,2360,AMCULT,373,U.S. West,AMCUL,AMCUL 373
19294,1,2360,1,2,HU,HU,2360,AMCULT,373,U.S. West,AMCUL,AMCUL 373
19294,1,2360,1,3,HU,HU,2360,AMCULT,373,U.S. West,AMCUL,AMCUL 373
19294,1,2360,1,4,HU,HU,2360,AMCULT,373,U.S. West,AMCUL,AMCUL 373
41384,1,2360,1,2,HU,HU,2360,AMCULT,381,Latinas/os and Media,AMCUL,AMCUL 381
41384,1,2360,1,1,HU,HU,2360,AMCULT,381,Latinas/os and Media,AMCUL,AMCUL 381
48972,2,2360,1,1,HU,HU,2360,AMCULT,382,Muslim and Arab Lit,AMCUL,AMCUL 382
47442,1,2360,1,1,HU,HU,2360,AMCULT,384,Islamophobia,AMCUL,AMCUL 384
41650,3,2360,1,2,HU,HU,2360,AMCULT,387,Hist American Jews,AMCUL,AMCUL 387
41650,3,2360,1,1,HU,HU,2360,AMCULT,387,Hist American Jews,AMCUL,AMCUL 387
41650,3,2360,1,3,HU,HU,2360,AMCULT,387,Hist American Jews,AMCUL,AMCUL 387
41650,3,2360,1,4,HU,HU,2360,AMCULT,387,Hist American Jews,AMCUL,AMCUL 387
41650,3,2360,1,101,HU,HU,2360,AMCULT,387,Hist American Jews,AMCUL,AMCUL 387
4684,1,2360,1,1,HU,HU,2360,ANTHRCUL,330,Thought&Mean,ANTHRCU,ANTHRCU 330
4684,1,2360,1,3,HU,HU,2360,ANTHRCUL,330,Thought&Mean,ANTHRCU,ANTHRCU 330
4684,1,2360,1,4,HU,HU,2360,ANTHRCUL,330,Thought&Mean,ANTHRCU,ANTHRCU 330
4684,1,2360,1,5,HU,HU,2360,ANTHRCUL,330,Thought&Mean,ANTHRCU,ANTHRCU 330
4684,1,2360,1,2,HU,HU,2360,ANTHRCUL,330,Thought&Mean,ANTHRCU,ANTHRCU 330
1515,1,2360,1,1,HU,HU,2360,ANTHRCUL,374,Language&Culture,ANTHRCU,ANTHRCU 374
1515,1,2360,1,3,HU,HU,2360,ANTHRCUL,374,Language&Culture,ANTHRCU,ANTHRCU 374
1515,1,2360,1,2,HU,HU,2360,ANTHRCUL,374,Language&Culture,ANTHRCU,ANTHRCU 374
1515,1,2360,1,4,HU,HU,2360,ANTHRCUL,374,Language&Culture,ANTHRCU,ANTHRCU 374
45587,1,2360,1,1,HU,HU,2360,ARABAM,103,Arab Amer FY Sem,ARABA,ARABA 103
45588,1,2360,1,1,HU,HU,2360,ARABAM,204,Arab Amer Themes,ARABA,ARABA 204
42269,3,2360,1,6,HU,HU,2360,ARABAM,215,Intro Arab-Amer Std,ARABA,ARABA 215
42269,3,2360,1,5,HU,HU,2360,ARABAM,215,Intro Arab-Amer Std,ARABA,ARABA 215
42269,3,2360,1,7,HU,HU,2360,ARABAM,215,Intro Arab-Amer Std,ARABA,ARABA 215
42269,3,2360,1,1,HU,HU,2360,ARABAM,215,Intro Arab-Amer Std,ARABA,ARABA 215
42269,3,2360,1,2,HU,HU,2360,ARABAM,215,Intro Arab-Amer Std,ARABA,ARABA 215
42269,3,2360,1,3,HU,HU,2360,ARABAM,215,Intro Arab-Amer Std,ARABA,ARABA 215
42269,3,2360,1,4,HU,HU,2360,ARABAM,215,Intro Arab-Amer Std,ARABA,ARABA 215
45392,2,2360,1,1,HU,HU,2360,ARABAM,216,American Muslims,ARABA,ARABA 216
45592,1,2360,1,1,HU,HU,2360,ARABAM,311,Arab Amer Stud/HU,ARABA,ARABA 311
45592,1,2360,1,3,HU,HU,2360,ARABAM,311,Arab Amer Stud/HU,ARABA,ARABA 311
45592,1,2360,1,2,HU,HU,2360,ARABAM,311,Arab Amer Stud/HU,ARABA,ARABA 311
48972,3,2360,1,1,HU,HU,2360,ARABAM,378,Muslim and Arab Lit,ARABA,ARABA 378
47442,2,2360,1,1,HU,HU,2360,ARABAM,384,Islamophobia,ARABA,ARABA 384
48189,3,2360,1,1,HU,HU,2360,ARCH,216,Contested Spaces,ARC,ARC 216
48189,3,2360,1,4,HU,HU,2360,ARCH,216,Contested Spaces,ARC,ARC 216
48189,3,2360,1,5,HU,HU,2360,ARCH,216,Contested Spaces,ARC,ARC 216
48189,3,2360,1,2,HU,HU,2360,ARCH,216,Contested Spaces,ARC,ARC 216
48189,3,2360,1,3,HU,HU,2360,ARCH,216,Contested Spaces,ARC,ARC 216
43927,1,2360,1,4,HU,HU,2360,ARCH,357,"Arch, Sustainability",ARC,ARC 357
43927,1,2360,1,9,HU,HU,2360,ARCH,357,"Arch, Sustainability",ARC,ARC 357
43927,1,2360,1,2,HU,HU,2360,ARCH,357,"Arch, Sustainability",ARC,ARC 357
43927,1,2360,1,5,HU,HU,2360,ARCH,357,"Arch, Sustainability",ARC,ARC 357
43927,1,2360,1,1,HU,HU,2360,ARCH,357,"Arch, Sustainability",ARC,ARC 357
43927,1,2360,1,10,HU,HU,2360,ARCH,357,"Arch, Sustainability",ARC,ARC 357
43927,1,2360,1,13,HU,HU,2360,ARCH,357,"Arch, Sustainability",ARC,ARC 357
43927,1,2360,1,6,HU,HU,2360,ARCH,357,"Arch, Sustainability",ARC,ARC 357
43927,1,2360,1,8,HU,HU,2360,ARCH,357,"Arch, Sustainability",ARC,ARC 357
43927,1,2360,1,7,HU,HU,2360,ARCH,357,"Arch, Sustainability",ARC,ARC 357
43927,1,2360,1,12,HU,HU,2360,ARCH,357,"Arch, Sustainability",ARC,ARC 357
43927,1,2360,1,3,HU,HU,2360,ARCH,357,"Arch, Sustainability",ARC,ARC 357
43927,1,2360,1,11,HU,HU,2360,ARCH,357,"Arch, Sustainability",ARC,ARC 357
4760,1,2360,1,1,HU,HU,2360,ASIAN,204,E Asia:Early Trans,ASIA,ASIA 204
4760,1,2360,1,2,HU,HU,2360,ASIAN,204,E Asia:Early Trans,ASIA,ASIA 204
4760,1,2360,1,3,HU,HU,2360,ASIAN,204,E Asia:Early Trans,ASIA,ASIA 204
4760,1,2360,1,4,HU,HU,2360,ASIAN,204,E Asia:Early Trans,ASIA,ASIA 204
8018,1,2360,1,2,HU,HU,2360,ASIAN,206,Indian Civilization,ASIA,ASIA 206
8018,1,2360,1,3,HU,HU,2360,ASIAN,206,Indian Civilization,ASIA,ASIA 206
8018,1,2360,1,1,HU,HU,2360,ASIAN,206,Indian Civilization,ASIA,ASIA 206
42970,1,2360,1,1,HU,HU,2360,ASIAN,210,Philippine Cult&Hist,ASIA,ASIA 210
49170,1,2360,1,1,HU,HU,2360,ASIAN,211,Monks and Magic,ASIA,ASIA 211
4762,1,2360,1,2,HU,HU,2360,ASIAN,220,Phil&Rel in Asia,ASIA,ASIA 220
4762,1,2360,1,3,HU,HU,2360,ASIAN,220,Phil&Rel in Asia,ASIA,ASIA 220
4762,1,2360,1,1,HU,HU,2360,ASIAN,220,Phil&Rel in Asia,ASIA,ASIA 220
17336,1,2360,1,1,HU,HU,2360,ASIAN,225,Intro to Hinduism,ASIA,ASIA 225
4763,1,2360,1,2,HU,HU,2360,ASIAN,230,Intro to Buddhism,ASIA,ASIA 230
4763,1,2360,1,14,HU,HU,2360,ASIAN,230,Intro to Buddhism,ASIA,ASIA 230
4763,1,2360,1,15,HU,HU,2360,ASIAN,230,Intro to Buddhism,ASIA,ASIA 230
4763,1,2360,1,13,HU,HU,2360,ASIAN,230,Intro to Buddhism,ASIA,ASIA 230
4763,1,2360,1,1,HU,HU,2360,ASIAN,230,Intro to Buddhism,ASIA,ASIA 230
4763,1,2360,1,10,HU,HU,2360,ASIAN,230,Intro to Buddhism,ASIA,ASIA 230
4763,1,2360,1,12,HU,HU,2360,ASIAN,230,Intro to Buddhism,ASIA,ASIA 230
4763,1,2360,1,3,HU,HU,2360,ASIAN,230,Intro to Buddhism,ASIA,ASIA 230
4763,1,2360,1,11,HU,HU,2360,ASIAN,230,Intro to Buddhism,ASIA,ASIA 230
4763,1,2360,1,4,HU,HU,2360,ASIAN,230,Intro to Buddhism,ASIA,ASIA 230
4763,1,2360,1,5,HU,HU,2360,ASIAN,230,Intro to Buddhism,ASIA,ASIA 230
4763,1,2360,1,6,HU,HU,2360,ASIAN,230,Intro to Buddhism,ASIA,ASIA 230
4763,1,2360,1,7,HU,HU,2360,ASIAN,230,Intro to Buddhism,ASIA,ASIA 230
4763,1,2360,1,8,HU,HU,2360,ASIAN,230,Intro to Buddhism,ASIA,ASIA 230
4763,1,2360,1,9,HU,HU,2360,ASIAN,230,Intro to Buddhism,ASIA,ASIA 230
44132,1,2360,1,1,HU,HU,2360,ASIAN,234,Buddhism and Death,ASIA,ASIA 234
41196,1,2360,1,4,HU,HU,2360,ASIAN,235,Intro Asian Studies,ASIA,ASIA 235
41196,1,2360,1,3,HU,HU,2360,ASIAN,235,Intro Asian Studies,ASIA,ASIA 235
41196,1,2360,1,5,HU,HU,2360,ASIAN,235,Intro Asian Studies,ASIA,ASIA 235
41196,1,2360,1,1,HU,HU,2360,ASIAN,235,Intro Asian Studies,ASIA,ASIA 235
41196,1,2360,1,2,HU,HU,2360,ASIAN,235,Intro Asian Studies,ASIA,ASIA 235
47120,1,2360,1,1,HU,HU,2360,ASIAN,244,Seeds of Conflict,ASIA,ASIA 244
19108,1,2360,1,1,HU,HU,2360,ASIAN,250,Ug Sem Buddh,ASIA,ASIA 250
19108,1,2360,1,2,HU,HU,2360,ASIAN,250,Ug Sem Buddh,ASIA,ASIA 250
19110,1,2360,1,1,HU,HU,2360,ASIAN,252,Ug Sem Jpn Cult,ASIA,ASIA 252
42272,1,2360,1,1,HU,HU,2360,ASIAN,255,UG Sem Asian Studies,ASIA,ASIA 255
45054,1,2360,1,1,HU,HU,2360,ASIAN,257,Great Cities in Asia,ASIA,ASIA 257
45054,1,2360,1,4,HU,HU,2360,ASIAN,257,Great Cities in Asia,ASIA,ASIA 257
45054,1,2360,1,5,HU,HU,2360,ASIAN,257,Great Cities in Asia,ASIA,ASIA 257
45054,1,2360,1,3,HU,HU,2360,ASIAN,257,Great Cities in Asia,ASIA,ASIA 257
45054,1,2360,1,2,HU,HU,2360,ASIAN,257,Great Cities in Asia,ASIA,ASIA 257
40962,1,2360,1,6,HU,HU,2360,ASIAN,260,Intro to Chinese Civ,ASIA,ASIA 260
40962,1,2360,1,5,HU,HU,2360,ASIAN,260,Intro to Chinese Civ,ASIA,ASIA 260
40962,1,2360,1,7,HU,HU,2360,ASIAN,260,Intro to Chinese Civ,ASIA,ASIA 260
40962,1,2360,1,3,HU,HU,2360,ASIAN,260,Intro to Chinese Civ,ASIA,ASIA 260
40962,1,2360,1,2,HU,HU,2360,ASIAN,260,Intro to Chinese Civ,ASIA,ASIA 260
40962,1,2360,1,1,HU,HU,2360,ASIAN,260,Intro to Chinese Civ,ASIA,ASIA 260
40962,1,2360,1,4,HU,HU,2360,ASIAN,260,Intro to Chinese Civ,ASIA,ASIA 260
40962,1,2360,1,8,HU,HU,2360,ASIAN,260,Intro to Chinese Civ,ASIA,ASIA 260
47720,1,2360,1,3,HU,HU,2360,ASIAN,262,Chn Changed the Wrld,ASIA,ASIA 262
47720,1,2360,1,2,HU,HU,2360,ASIAN,262,Chn Changed the Wrld,ASIA,ASIA 262
47720,1,2360,1,1,HU,HU,2360,ASIAN,262,Chn Changed the Wrld,ASIA,ASIA 262
21491,1,2360,1,2,HU,HU,2360,ASIAN,263,Chinese Philosophy,ASIA,ASIA 263
21491,1,2360,1,3,HU,HU,2360,ASIAN,263,Chinese Philosophy,ASIA,ASIA 263
21491,1,2360,1,1,HU,HU,2360,ASIAN,263,Chinese Philosophy,ASIA,ASIA 263
44711,1,2360,1,1,HU,HU,2360,ASIAN,264,Story of the Stone,ASIA,ASIA 264
48373,1,2360,1,1,HU,HU,2360,ASIAN,271,Korea: Visual Cult,ASIA,ASIA 271
46512,1,2360,1,1,HU,HU,2360,ASIAN,274,Intro Korean Civ,ASIA,ASIA 274
49171,1,2360,1,1,HU,HU,2360,ASIAN,277,US-Korea Relations,ASIA,ASIA 277
49171,1,2360,1,2,HU,HU,2360,ASIAN,277,US-Korea Relations,ASIA,ASIA 277
49171,1,2360,1,3,HU,HU,2360,ASIAN,277,US-Korea Relations,ASIA,ASIA 277
19112,1,2360,1,1,HU,HU,2360,ASIAN,280,Topics Asian Studies,ASIA,ASIA 280
19112,1,2360,1,2,HU,HU,2360,ASIAN,280,Topics Asian Studies,ASIA,ASIA 280
16876,2,2360,1,3,HU,HU,2360,ASIAN,292,Intro Japanese Art,ASIA,ASIA 292
16876,2,2360,1,1,HU,HU,2360,ASIAN,292,Intro Japanese Art,ASIA,ASIA 292
16876,2,2360,1,4,HU,HU,2360,ASIAN,292,Intro Japanese Art,ASIA,ASIA 292
16876,2,2360,1,2,HU,HU,2360,ASIAN,292,Intro Japanese Art,ASIA,ASIA 292
16876,2,2360,1,5,HU,HU,2360,ASIAN,292,Intro Japanese Art,ASIA,ASIA 292
22072,1,2360,1,1,HU,HU,2360,ASIAN,302,Modern Jpn Lit,ASIA,ASIA 302
42971,1,2360,1,1,HU,HU,2360,ASIAN,305,Religion & Violence,ASIA,ASIA 305
40743,2,2360,1,1,HU,HU,2360,ASIAN,308,Arts&Ideas S&SE Asia,ASIA,ASIA 308
46457,1,2360,1,2,HU,HU,2360,ASIAN,311,Image of Samurai,ASIA,ASIA 311
46457,1,2360,1,3,HU,HU,2360,ASIAN,311,Image of Samurai,ASIA,ASIA 311
46457,1,2360,1,1,HU,HU,2360,ASIAN,311,Image of Samurai,ASIA,ASIA 311
46262,1,2360,1,1,HU,HU,2360,ASIAN,318,HU Topics: Japan,ASIA,ASIA 318
4835,1,2360,1,1,HU,HU,2360,ASIAN,326,Intro Japan Buddhism,ASIA,ASIA 326
45346,1,2360,1,1,HU,HU,2360,ASIAN,329,Buddhism & Violence,ASIA,ASIA 329
42816,1,2360,1,1,HU,HU,2360,ASIAN,332,S. Asian Identity,ASIA,ASIA 332
45699,1,2360,1,1,HU,HU,2360,ASIAN,335,Himalayan Aesthetics,ASIA,ASIA 335
48374,1,2360,1,1,HU,HU,2360,ASIAN,338,Hum Topics: S Asia,ASIA,ASIA 338
45820,1,2360,1,1,HU,HU,2360,ASIAN,342,Gender&Power SE Asia,ASIA,ASIA 342
48375,1,2360,1,1,HU,HU,2360,ASIAN,348,Hum Topics: SE Asia,ASIA,ASIA 348
46460,1,2360,1,1,HU,HU,2360,ASIAN,352,Gender&Sex in China,ASIA,ASIA 352
44712,1,2360,1,1,HU,HU,2360,ASIAN,359,Crime&Detect Chn Lit,ASIA,ASIA 359
48376,1,2360,1,1,HU,HU,2360,ASIAN,361,Hum Topics: China,ASIA,ASIA 361
42496,1,2360,1,1,HU,HU,2360,ASIAN,363,China Drama&Theater,ASIA,ASIA 363
42973,1,2360,1,1,HU,HU,2360,ASIAN,367,Languages of Asia,ASIA,ASIA 367
44555,1,2360,1,1,HU,HU,2360,ASIAN,369,Chinese Film,ASIA,ASIA 369
44713,1,2360,1,1,HU,HU,2360,ASIAN,375,Modern Korean Lit,ASIA,ASIA 375
